,idade,qx_mil,dx,lx,Lx,Tx,expx,ano
1125,72,34.26765477971159,2118.523647895972,61822.83735244872,60763.57552850073,821104.8115639765,13.281577597011626,2007
1126,73,37.13967591028287,2217.398861432949,59704.31370455275,58595.61427383627,760341.2360354759,12.735113911501106,2007
1127,74,40.22763272270262,2312.5624966703053,57486.9148431198,56330.633594784646,701745.6217616395,12.207049616015818,2007
1128,75,43.538754091827606,2402.222558987916,55174.352346449494,53973.24106695554,645414.9881668548,11.697735645616286,2007
1129,76,47.097877801331535,2485.455320045873,52772.12978746158,51529.40212743864,591441.7470998993,11.207464043651754,2007
1130,77,50.94448583000781,2561.8287748434745,50286.6744674157,49005.76007999397,539912.3449724606,10.73668821194983,2007
1131,78,55.114603758985766,2630.335959804857,47724.84569257223,46409.6777126698,490906.5848924668,10.286184853372301,2007
1132,79,59.631469187867516,2689.051867671509,45094.50973276737,43749.983798931615,444496.90717979695,9.857007201406798,2007
1133,80,62.877641157830496,2666.3551627749985,42405.457865095865,41072.280283708365,400746.92338086537,9.45036190048362,2007
1134,81,66.31699288279786,2635.3777910785866,39739.102702320866,38421.41380678157,359674.643097157,9.050899960963413,2007
1135,82,69.97274309119379,2596.2494109406834,37103.72491124228,35805.60020577194,321253.22929037537,8.658247387798978,2007
1136,83,73.87173666888836,2549.127143266396,34507.475500301596,33232.9119286684,285447.6290846035,8.27205192341899,2007
1137,84,78.04518787494003,2494.195301697593,31958.3483570352,30711.2507061864,252214.7171559351,7.89198222443224,2007
1138,85,82.52961140881186,2431.6651021467696,29464.153055337607,28248.320504264222,221503.4664497487,7.517727254326152,2007
1139,86,87.36799865292807,2361.7743710796713,27032.487953190837,25851.600767651,193255.14594548443,7.148995914845979,2007
1140,87,92.61131708221656,2284.787278197444,24670.713582111166,23528.319943012444,167403.54517783344,6.785516949911754,2007
1141,88,98.32044017254312,2200.9941278709084,22385.926303913722,21285.429239978268,143875.225234821,6.4270391710200245,2007
1142,89,104.56865733371697,2110.711256020939,20184.932176042814,19129.576548032346,122589.79599484273,6.073332073929021,2007
1143,90,111.44497491082072,2014.2810969644688,18074.220920021875,17067.08037153964,103460.2194468104,5.724186945850676,2007
1144,91,119.0585103089592,1912.0725109847444,16059.939823057406,15103.903567565034,86393.13907527075,5.379418604746906,2007
1145,92,127.54441803716327,1804.4815027853128,14147.867312072662,13245.626560680004,71289.23550770573,5.038867974600891,2007
1146,93,137.07199528289877,1691.932521425635,12343.385809287349,11497.419548574531,58043.60894702574,4.702405793988296,2007
1147,94,147.85593896292323,1574.8806271965095,10651.453287861714,9864.01297426346,46546.18939845121,4.369937898661657,2007
1148,95,160.1722387839979,1453.8149635443742,9076.572660665204,8349.665178893018,36682.17642418775,4.041412744168942,2007
1149,96,174.38101503715004,1329.2642246061787,7622.75769712083,6958.125584817741,28332.511245294718,3.7168321978797922,2007
1150,97,190.95995640462252,1201.8052391441743,6293.493472514651,5692.590852942564,21374.38566047698,3.3962672327896373,2007
1151,98,210.5542406234987,1072.0765494689244,5091.688233370477,4555.649958636015,15681.79480753442,3.0798811884744466,2007
1152,99,234.05252095437655,940.8002478748249,4019.6116839015526,3549.21155996414,11126.144848898404,2.7679650980860524,2007
1153,100,262.7046112379937,808.8179613764905,3078.8114360267277,2674.4024553384825,7576.933288934266,2.460992966400197,2007
1154,101,298.3057367398118,677.1520758501042,2269.993474650237,1931.417436725185,4902.530833595783,2.1597114213516275,2007
1155,102,343.48303327861146,547.1139951916161,1592.841398800133,1319.284401204325,2971.113396870596,1.8652914214238137,2007
1156,103,402.116174664439,420.5039032808327,1045.7274036085169,835.4754519681005,1651.8289956662718,1.5795980768661753,2007
